,churn,eqpdays,change_mou,hnd_price,change_rev
24559,1,681.0,0.0,149.98999019999997,0.0
24560,0,258.0,-59.25,9.989997864,-1.1925
24561,1,215.0,-59.25,29.98999023,-0.52
24562,0,459.0,-102.5,29.98999023,0.99
24563,0,409.0,43.0,149.98999019999997,0.0
24564,1,505.0,61.25,99.98999023,1.7925
24565,1,612.0,27.25,79.98999023,2.395
24566,1,636.0,252.0,79.98999023,36.1175
24567,1,311.0,49.5,29.98999023,-11.6175
24568,0,788.0,132.0,59.98999023,1.7875
24569,0,788.0,1.5,29.98999023,6.1875
24570,1,681.0,-2.75,59.98999023,-0.15
24571,0,91.0,34.25,149.98999019999997,-9.4225
24572,1,146.0,-455.5,99.98999023,-0.945
24573,1,619.0,16.0,59.98999023,-4.6275
24574,1,727.0,-55.0,29.98999023,-54.905
24575,0,206.0,123.0,129.9899902,-51.1125
24576,1,646.0,96.25,149.98999019999997,26.31
24577,0,619.0,-92.75,79.98999023,1.08
24578,1,139.0,-16.25,99.98999023,-0.2925
24579,0,81.0,134.0,129.9899902,-25.2625
24580,1,619.0,-3.25,29.98999023,-30.165
24581,0,381.0,9.25,199.98999019999997,-1.385
24582,1,299.0,97.5,129.9899902,0.975
24583,0,87.0,104.25,199.98999019999997,1.5525
24584,1,681.0,162.5,29.98999023,2.52
24585,0,233.0,-339.0,29.98999023,-9.955
24586,0,788.0,24.5,9.989997864,-4.65
24587,1,788.0,-222.25,149.98999019999997,-0.72
24588,0,619.0,-83.75,59.98999023,-3.3075
24589,0,154.0,-68.5,149.98999019999997,-27.535
24590,1,44.0,-157.5,149.98999019999997,-48.0575
24591,0,157.0,-1555.0,99.98999023,-271.3925
24592,0,681.0,-109.0,149.98999019999997,0.0
24593,0,726.0,-0.75,59.98999023,-0.75
24594,1,726.0,-25.25,149.98999019999997,-0.585
24595,0,316.0,35.75,9.989997864,0.0
24596,0,85.0,120.0,199.98999019999997,-5.3875
24597,0,79.0,4.25,29.98999023,-16.775
24598,1,297.0,-8.0,29.98999023,-4.1625
24599,1,232.0,-49.0,129.9899902,4.875
24600,1,787.0,0.75,29.98999023,11.11
24601,1,726.0,26.5,29.98999023,0.0
24602,0,218.0,-194.5,59.98999023,-54.5525
24603,1,321.0,-93.0,29.98999023,-12.1025
24604,0,787.0,14.25,149.98999019999997,0.9
24605,1,149.0,20.0,79.98999023,6.29
24606,0,55.0,143.75,79.98999023,-24.325
24607,0,787.0,-253.5,29.98999023,-10.31
24608,1,71.0,564.25,129.9899902,154.1125
24609,1,680.0,-49.25,149.98999019999997,-0.09
24610,0,143.0,-36.75,99.98999023,-1.8775
24611,1,680.0,-167.25,59.98999023,-22.7525
24612,0,7.0,173.75,99.98999023,71.03
24613,1,680.0,-30.5,9.989997864,-5.8625
24614,1,787.0,-32.0,29.98999023,0.0
24615,0,787.0,-3.25,29.98999023,-9.2825
24616,1,787.0,-22.75,29.98999023,-0.9275
24617,1,252.0,925.0,149.98999019999997,272.595
24618,1,615.0,237.0,9.989997864,20.07
24619,0,618.0,-0.25,29.98999023,-0.7975
24620,0,787.0,-63.25,29.98999023,0.7425
24621,1,578.0,253.75,149.98999019999997,3.855
24622,1,618.0,-99.25,9.989997864,2.545
24623,0,345.0,-36.75,199.98999019999997,14.1525
24624,0,618.0,-32.75,79.98999023,-7.8825
24625,0,680.0,-2.0,9.989997864,0.0
24626,1,370.0,487.5,9.989997864,35.015
24627,1,680.0,294.0,29.98999023,7.8525
24628,0,618.0,-7.0,29.98999023,-56.34
24629,1,618.0,16.5,79.98999023,-0.27
24630,1,446.0,-205.25,149.98999019999997,-6.505
24631,0,479.0,105.25,59.98999023,12.63
24632,1,272.0,-80.5,149.98999019999997,-1.79
24633,0,680.0,-18.25,29.98999023,-0.2475
24634,1,618.0,75.0,9.989997864,22.86
24635,0,114.0,0.0,149.98999019999997,0.0
24636,1,135.0,-12.75,129.9899902,-0.495
24637,0,787.0,27.25,149.98999019999997,-5.7
24638,0,200.0,-45.25,149.98999019999997,-1.485
24639,1,5.0,-149.5,199.98999019999997,-40.8775
24640,0,381.0,139.5,79.98999023,8.325
24641,1,618.0,-13.25,149.98999019999997,-2.31
24642,1,347.0,102.5,199.98999019999997,7.425
24643,1,618.0,0.25,29.98999023,-0.1925
24644,0,726.0,0.25,79.98999023,-0.495
24645,1,618.0,-23.0,29.98999023,-0.1125
24646,0,259.0,17.25,29.98999023,-1.5
24647,1,618.0,126.75,29.98999023,-14.5575
24648,1,157.0,0.0,99.98999023,-0.0275
24649,0,530.0,-73.75,39.98999023,41.1975
24650,0,157.0,36.5,149.98999019999997,-1.2825
24651,0,680.0,25.0,29.98999023,0.0
24652,1,117.0,-50.5,129.9899902,-5.815
24653,0,471.0,-31.0,99.98999023,-17.8525
24654,0,680.0,214.0,149.98999019999997,4.1275
24655,0,658.0,-12.5,79.98999023,0.0
24656,1,680.0,-68.25,149.98999019999997,-0.78
24657,0,618.0,59.0,9.989997864,-0.27
24658,0,618.0,35.75,59.98999023,-0.5175
24659,1,726.0,-518.5,59.98999023,-35.8175
24660,0,618.0,-105.0,79.98999023,-44.265
24661,1,159.0,38.25,79.98999023,12.6975
24662,1,726.0,132.0,29.98999023,41.6
24663,0,680.0,-110.75,29.98999023,-0.0325
24664,1,16.0,-6.5,99.98999023,1.2375
24665,1,55.0,89.5,129.9899902,-0.2925
24666,0,64.0,-62.75,149.98999019999997,-9.0175
24667,0,726.0,-74.0,29.98999023,-68.55
24668,1,680.0,-14.25,149.98999019999997,-0.2475
24669,1,787.0,56.0,79.98999023,4.25
24670,1,618.0,71.75,29.98999023,26.6925
24671,1,659.0,-0.25,79.98999023,0.0
24672,0,787.0,-12.75,29.98999023,-0.39
24673,0,125.0,-55.0,99.98999023,-0.645
24674,0,267.0,223.25,149.98999019999997,10.8025
24675,1,441.0,66.75,29.98999023,13.3
24676,1,787.0,0.0,79.98999023,0.0
24677,1,787.0,-105.0,29.98999023,0.48
24678,1,680.0,-40.75,149.98999019999997,-14.045
24679,0,360.0,107.5,149.98999019999997,0.0
24680,0,787.0,8.0,59.98999023,0.0
24681,1,608.0,-64.25,59.98999023,-3.8725
24682,1,787.0,72.0,149.98999019999997,5.445
24683,1,421.0,18.0,99.98999023,15.6625
24684,1,618.0,-254.0,59.98999023,-26.3025
24685,1,617.0,-82.5,29.98999023,-5.7625
24686,1,787.0,-1.25,79.98999023,0.0
24687,1,272.0,-447.75,99.98999023,-11.375
24688,1,67.0,80.25,29.98999023,10.705
24689,1,726.0,-24.25,29.98999023,-8.9175
24690,1,679.0,10.5,149.98999019999997,0.0
24691,1,725.0,12.75,59.98999023,-5.765
24692,0,397.0,-45.5,149.98999019999997,-1.3425
24693,1,466.0,-73.5,29.98999023,-0.985
24694,0,73.0,-126.25,99.98999023,-27.9125
24695,0,725.0,-109.5,29.98999023,-7.7875
24696,0,679.0,-155.0,59.98999023,-27.6475
24697,1,679.0,0.0,9.989997864,0.0
24698,1,725.0,-248.5,29.98999023,-77.9925
24699,0,786.0,3.75,79.98999023,0.0
24700,1,541.0,-11.0,39.98999023,-27.765
24701,1,786.0,-26.75,29.98999023,-0.4875
24702,1,573.0,159.75,79.98999023,5.57
24703,1,617.0,-171.5,59.98999023,-1.9875
24704,1,725.0,-0.25,59.98999023,0.0
24705,1,184.0,315.0,99.98999023,8.6725
24706,0,311.0,91.0,149.98999019999997,-14.055
24707,1,171.0,-91.75,79.98999023,-4.9425
24708,0,725.0,57.25,79.98999023,6.9125
24709,0,725.0,23.25,59.98999023,-16.1525
24710,1,349.0,-106.5,129.9899902,0.0
24711,1,269.0,211.25,149.98999019999997,47.29
24712,1,323.0,-95.0,79.98999023,-0.945
24713,1,218.0,99.5,129.9899902,18.8775
24714,1,153.0,-820.5,79.98999023,23.6775
24715,1,329.0,-23.5,9.989997864,-3.34
24716,1,617.0,45.5,59.98999023,6.3975
24717,0,191.0,-39.75,149.98999019999997,-56.9475
24718,0,372.0,202.75,199.98999019999997,1.3225
24719,0,725.0,76.25,59.98999023,0.0
24720,1,155.0,-29.0,99.98999023,0.7
24721,0,392.0,-277.25,99.98999023,-16.555
24722,0,679.0,-16.0,9.989997864,0.335
24723,1,443.0,-219.75,149.98999019999997,-17.255
24724,1,725.0,-256.75,29.98999023,-35.1825
24725,0,679.0,151.5,29.98999023,53.215
24726,0,217.0,-371.25,99.98999023,-0.9725
24727,0,786.0,22.0,79.98999023,0.0
24728,0,679.0,0.75,9.989997864,0.2925
24729,0,17.0,12.75,99.98999023,0.2925
24730,1,165.0,176.0,29.98999023,2.655
24731,1,786.0,14.5,59.98999023,5.3375
24732,0,617.0,2.5,149.98999019999997,-0.1875
24733,1,786.0,-130.5,29.98999023,-11.575
24734,0,178.0,138.0,129.9899902,-65.825
24735,1,617.0,155.0,29.98999023,-17.255
24736,1,85.0,35.0,129.9899902,-8.055
24737,1,617.0,264.0,29.98999023,70.735
24738,0,24.0,0.75,149.98999019999997,-1.9
24739,0,786.0,-46.5,29.98999023,0.0
24740,0,108.0,-1.0,129.9899902,-21.2
24741,0,201.0,-185.75,149.98999019999997,-32.73
24742,1,786.0,-26.25,29.98999023,0.0
24743,1,611.0,-218.25,199.98999019999997,-17.0625
24744,0,472.0,305.75,9.989997864,31.53
24745,1,617.0,111.0,59.98999023,9.39
24746,1,491.0,-32.5,129.9899902,-4.8925
24747,1,255.0,-20.5,99.98999023,-2.115
24748,0,617.0,4.5,29.98999023,-0.45
24749,1,785.0,10.0,79.98999023,16.215
24750,0,724.0,-12.75,79.98999023,-4.25
24751,0,513.0,10.5,99.98999023,-7.62
24752,0,616.0,98.5,29.98999023,9.1775
24753,0,115.0,-1383.0,129.9899902,-182.5925
24754,0,281.0,-170.5,9.989997864,-53.6425
24755,0,270.0,-95.5,79.98999023,-9.2675
24756,1,724.0,-131.0,79.98999023,0.0
24757,0,80.0,74.0,79.98999023,-0.1375
24758,0,563.0,133.75,9.989997864,-5.2875
24759,0,678.0,627.75,59.98999023,0.0
24760,0,785.0,-19.0,29.98999023,-9.58
24761,1,359.0,272.5,99.98999023,73.605
24762,1,232.0,-519.25,99.98999023,-1.2375
24763,0,678.0,31.75,29.98999023,2.2275
24764,1,342.0,-94.75,99.98999023,1.305
24765,0,724.0,159.0,59.98999023,24.7475
24766,0,630.0,-5.75,99.98999023,0.7425
24767,0,678.0,64.25,29.98999023,-0.735
24768,1,391.0,27.5,149.98999019999997,3.0725
24769,0,616.0,32.0,29.98999023,-10.9
24770,0,616.0,-162.25,59.98999023,-11.01
24771,1,785.0,-1.0,9.989997864,0.0
24772,1,645.0,-6.25,149.98999019999997,-0.315
24773,1,678.0,158.5,59.98999023,27.4625
24774,0,25.0,26.25,199.98999019999997,-1.5525
24775,0,169.0,198.25,129.9899902,-2.9825
24776,0,13.0,-7.25,249.98999019999997,-1.5175
24777,1,391.0,-57.0,79.98999023,-14.19
24778,1,470.0,249.0,99.98999023,41.025
24779,1,678.0,24.75,29.98999023,0.0
24780,1,509.0,217.75,29.98999023,16.2
24781,0,616.0,119.0,149.98999019999997,48.395
24782,1,616.0,-26.75,149.98999019999997,-1.43
24783,1,616.0,-51.75,29.98999023,-16.35
24784,1,724.0,43.25,59.98999023,0.0
24785,0,724.0,-15.5,59.98999023,-0.2575
24786,0,678.0,-39.75,59.98999023,-0.9325
24787,0,753.0,-32.25,29.98999023,0.6825
24788,0,785.0,-151.75,79.98999023,-58.115
24789,1,401.0,65.0,199.98999019999997,6.695
24790,1,785.0,-6.25,29.98999023,-0.315
24791,1,493.0,-9.75,99.98999023,-1.6075
24792,0,616.0,-19.25,79.98999023,-0.27
24793,0,279.0,-46.5,149.98999019999997,2.8
24794,0,11.0,104.75,129.9899902,30.9175
24795,1,96.0,-583.25,199.98999019999997,-82.245
24796,1,678.0,-47.0,29.98999023,-6.4875
24797,0,34.0,-165.75,149.98999019999997,-21.4075
24798,0,122.0,84.25,199.98999019999997,25.4625
24799,1,698.0,-11.25,129.9899902,-1.4475
24800,1,616.0,-49.25,9.989997864,1.71
24801,0,611.0,-27.25,9.989997864,-2.3125
24802,1,27.0,157.25,99.98999023,14.16
24803,0,616.0,224.25,29.98999023,51.44
24804,0,616.0,8.75,29.98999023,-0.5675
24805,1,785.0,-6.25,59.98999023,-0.315
24806,0,254.0,-179.75,79.98999023,-0.1675
24807,0,616.0,-8.75,29.98999023,-0.9425
24808,0,415.0,-285.25,59.98999023,-88.1775
24809,0,92.0,66.25,149.98999019999997,-1.7575
24810,0,285.0,-558.25,149.98999019999997,-6.9375
24811,0,724.0,-23.5,29.98999023,0.0
24812,1,551.0,56.25,79.98999023,-6.3975
24813,0,785.0,-18.75,29.98999023,-2.215
24814,0,38.0,166.5,99.98999023,12.3175
24815,0,254.0,-7.0,149.98999019999997,-0.27
24816,1,724.0,179.25,59.98999023,4.19
24817,0,785.0,-171.25,29.98999023,-15.48
24818,1,724.0,-0.5,79.98999023,-0.535
24819,1,390.0,280.5,79.98999023,-2.9325
24820,1,616.0,118.0,79.98999023,11.61
24821,0,129.0,-32.0,129.9899902,-9.9825
24822,0,785.0,-0.5,29.98999023,0.0
24823,1,397.0,100.0,29.98999023,-0.27
24824,0,255.0,-394.25,149.98999019999997,-83.1575
24825,1,270.0,-61.0,59.98999023,-1.695
24826,0,724.0,8.25,9.989997864,1.9375
24827,0,158.0,-129.25,29.98999023,-3.5375
24828,1,659.0,-253.0,149.98999019999997,-1.32
24829,1,113.0,-52.0,129.9899902,-3.8475
24830,0,104.0,4.25,59.98999023,-1.1475
24831,1,245.0,1.25,129.9899902,0.99
24832,1,148.0,12.5,129.9899902,-0.6375
24833,1,785.0,-5.25,149.98999019999997,-5.175
24834,0,785.0,-6.25,29.98999023,-0.315
24835,1,19.0,-25.25,29.98999023,-7.81
24836,0,678.0,-157.0,29.98999023,-24.135
24837,0,616.0,-283.5,59.98999023,-0.315
24838,0,616.0,3.0,29.98999023,-1.555
24839,0,448.0,-45.25,29.98999023,0.0
24840,1,607.0,375.0,79.98999023,-39.5275
24841,0,616.0,45.25,29.98999023,-3.475
24842,0,723.0,33.0,59.98999023,5.0025
24843,0,614.0,21.0,59.98999023,-0.71
24844,1,723.0,-67.25,149.98999019999997,-2.845
24845,1,615.0,10.5,29.98999023,-0.27
24846,0,74.0,-154.0,199.98999019999997,-23.6975
24847,1,119.0,-211.0,199.98999019999997,-2.2275
24848,1,572.0,222.75,59.98999023,4.5
24849,0,192.0,112.75,149.98999019999997,54.09
24850,1,280.0,-68.25,149.98999019999997,1.015
24851,1,127.0,-95.5,29.98999023,-22.1025
24852,1,357.0,174.0,199.98999019999997,6.5425
24853,0,615.0,1.25,29.98999023,-0.27
24854,0,249.0,-584.75,149.98999019999997,-48.395
24855,0,42.0,559.75,199.98999019999997,107.76
24856,0,615.0,-17.25,29.98999023,-2.305
24857,1,135.0,812.5,149.98999019999997,50.5725
24858,1,723.0,-3.0,29.98999023,-1.75
24859,1,157.0,228.5,99.98999023,3.43
24860,1,379.0,3.0,99.98999023,0.5325
24861,1,723.0,135.25,29.98999023,26.25
24862,1,784.0,-149.0,29.98999023,-8.88
24863,0,615.0,-5.25,29.98999023,-0.45
24864,0,784.0,-13.5,29.98999023,-0.4375
24865,0,9.0,-77.5,199.98999019999997,139.5425
24866,0,784.0,-303.0,29.98999023,-26.4
24867,0,784.0,256.5,9.989997864,1.485
24868,0,615.0,95.25,59.98999023,6.7275
24869,1,610.0,-396.0,29.98999023,10.61
24870,0,471.0,-110.0,99.98999023,-27.28
24871,0,615.0,-1.25,59.98999023,-0.97
24872,1,784.0,-5.5,29.98999023,-3.8
24873,1,205.0,-78.0,9.989997864,0.0
24874,0,784.0,-42.0,29.98999023,0.0
24875,1,298.0,-112.5,149.98999019999997,0.115
24876,0,723.0,-2.0,9.989997864,0.0
24877,1,426.0,-223.25,29.98999023,12.5125
24878,1,210.0,-2.75,29.98999023,-0.09
24879,1,317.0,-9.75,149.98999019999997,-1.695
24880,0,677.0,191.75,29.98999023,28.2
24881,1,177.0,35.25,79.98999023,-20.2275
24882,0,297.0,57.75,99.98999023,10.8125
24883,0,183.0,-46.5,149.98999019999997,0.0
24884,1,784.0,-6.25,59.98999023,-0.315
24885,0,357.0,0.0,149.98999019999997,0.0
24886,0,181.0,-475.5,99.98999023,-3.855
24887,1,615.0,26.25,29.98999023,-0.2425
24888,1,162.0,-28.75,149.98999019999997,-26.8025
24889,1,615.0,-87.5,59.98999023,-10.29
24890,1,26.0,82.25,199.98999019999997,0.3525
24891,1,677.0,-70.75,29.98999023,-3.5525
24892,0,615.0,36.75,29.98999023,0.2025
24893,1,385.0,-66.0,99.98999023,-0.9025
24894,1,73.0,242.0,99.98999023,14.625
24895,1,467.0,-249.5,99.98999023,-16.66
24896,0,784.0,-32.5,29.98999023,6.73
24897,1,539.0,-58.5,199.98999019999997,0.5625
24898,0,723.0,-24.25,29.98999023,-9.625
24899,0,677.0,55.5,79.98999023,-0.2475
24900,0,65.0,-289.0,99.98999023,-26.6975
24901,1,615.0,37.5,59.98999023,46.395
24902,1,784.0,-175.75,59.98999023,-3.42
24903,0,629.0,385.75,149.98999019999997,35.005
24904,1,677.0,10.25,79.98999023,-1.4
24905,1,723.0,32.0,79.98999023,5.7425
24906,0,16.0,-34.5,129.9899902,-25.2
24907,0,723.0,-8.75,29.98999023,-0.2475
24908,1,761.0,-290.25,59.98999023,-0.7875
24909,1,10.0,779.0,199.98999019999997,15.32
24910,1,723.0,-4.25,9.989997864,-0.495
24911,1,257.0,-132.0,129.9899902,1.625
24912,0,615.0,126.5,29.98999023,-0.27
24913,0,262.0,-48.5,149.98999019999997,-1.1475
24914,1,374.0,33.75,29.98999023,26.7275
24915,0,73.0,-56.0,199.98999019999997,-2.8225
24916,1,677.0,-32.5,29.98999023,-5.6875
24917,0,0.0,460.25,199.98999019999997,97.3875
24918,0,210.0,-43.25,199.98999019999997,-7.065
24919,0,397.0,-243.0,79.98999023,-54.225
24920,1,13.0,218.25,199.98999019999997,-6.12
24921,0,51.0,490.0,149.98999019999997,33.8325
24922,1,404.0,92.5,39.98999023,3.27
24923,1,460.0,80.0,29.98999023,0.0
24924,1,784.0,-1.0,59.98999023,0.0
24925,1,723.0,15.5,149.98999019999997,0.0
24926,0,136.0,80.0,129.9899902,2.64
24927,0,388.0,217.75,99.98999023,-10.635
24928,0,568.0,-54.25,9.989997864,-0.2475
24929,0,676.0,681.5,29.98999023,207.6775
24930,1,39.0,90.5,129.9899902,63.885
24931,1,676.0,-1.0,29.98999023,0.0
24932,0,783.0,-69.5,29.98999023,-10.2575
24933,1,675.0,-52.0,9.989997864,-2.3925
24934,0,71.0,69.0,149.98999019999997,1.8
24935,1,676.0,180.75,9.989997864,26.3325
24936,1,122.0,-212.0,99.98999023,-9.83
24937,0,676.0,-14.75,29.98999023,-1.8
24938,1,783.0,-40.0,29.98999023,-2.9625
24939,1,68.0,-40.0,199.98999019999997,-5.37
24940,0,294.0,921.25,79.98999023,194.865
24941,1,245.0,301.5,99.98999023,-0.45
24942,1,13.0,232.25,99.98999023,36.5125
24943,1,614.0,-37.75,29.98999023,-4.5575
24944,1,722.0,-50.5,29.98999023,-2.2725
24945,0,542.0,-271.25,29.98999023,-4.975
24946,0,114.0,-556.5,129.9899902,-23.645
24947,0,275.0,-251.0,149.98999019999997,-10.545
24948,0,722.0,-14.25,29.98999023,-0.495
24949,0,13.0,0.0,199.98999019999997,0.0
24950,0,97.0,-76.75,149.98999019999997,-2.165
24951,0,722.0,-248.5,79.98999023,-3.3225
24952,0,21.0,-19.75,99.98999023,-48.4725
24953,1,783.0,251.0,29.98999023,-2.7225
24954,1,309.0,829.5,129.9899902,3.915
24955,1,676.0,16.75,59.98999023,1.295
24956,0,676.0,-0.25,29.98999023,0.0
24957,1,722.0,-37.25,29.98999023,-10.885
24958,1,337.0,165.0,79.98999023,22.8
24959,0,51.0,-36.0,149.98999019999997,-11.46
24960,0,329.0,-193.5,149.98999019999997,-41.9675
24961,0,93.0,546.5,129.9899902,92.73
24962,1,614.0,74.0,29.98999023,-0.54
24963,0,246.0,31.5,79.98999023,-15.2825
24964,1,207.0,102.5,29.98999023,14.175
24965,1,676.0,69.5,79.98999023,-9.26
24966,1,444.0,20.0,29.98999023,6.4675
24967,1,55.0,-32.75,99.98999023,3.5275
24968,1,676.0,35.0,29.98999023,9.4575
24969,0,289.0,-47.0,9.989997864,-27.1525
24970,1,783.0,-26.25,59.98999023,0.0
24971,1,241.0,52.0,29.98999023,6.7125
24972,0,614.0,-25.5,29.98999023,-0.225
24973,0,783.0,-210.5,129.9899902,-1.425
24974,0,376.0,31.0,79.98999023,0.0
24975,0,169.0,-28.25,29.98999023,0.0
24976,1,225.0,-555.25,129.9899902,-104.405
24977,1,350.0,-47.75,59.98999023,-31.62
24978,0,475.0,-272.0,59.98999023,-3.075
24979,0,447.0,81.0,199.98999019999997,-0.205
24980,1,211.0,-209.5,129.9899902,-2.97
24981,0,403.0,4.0,129.9899902,2.6125
24982,0,465.0,20.0,29.98999023,4.9725
24983,1,262.0,197.0,99.98999023,22.99
24984,0,371.0,389.25,149.98999019999997,65.65
24985,1,722.0,30.0,59.98999023,0.0
24986,1,676.0,-411.0,29.98999023,15.66
24987,0,397.0,-118.0,99.98999023,-17.685
24988,0,62.0,420.5,99.98999023,37.5675
24989,1,448.0,115.25,149.98999019999997,5.7
24990,0,167.0,-580.5,129.9899902,-51.34
24991,0,676.0,144.75,9.989997864,27.885
24992,0,614.0,-16.5,29.98999023,-23.6375
24993,0,722.0,-88.0,149.98999019999997,-26.01
24994,1,552.0,95.0,9.989997864,15.985
24995,0,528.0,202.75,79.98999023,25.5525
24996,0,614.0,19.0,59.98999023,-0.135
24997,0,676.0,14.25,9.989997864,8.46
24998,1,106.0,249.75,99.98999023,-44.3225
24999,1,384.0,-310.5,29.98999023,-13.275
25000,1,122.0,7.75,149.98999019999997,9.9575
25001,0,656.0,-53.5,29.98999023,0.0
25002,1,783.0,-32.75,129.9899902,-5.8075
25003,0,783.0,42.75,29.98999023,-0.2475
25004,0,30.0,57.5,149.98999019999997,0.0
25005,1,543.0,-41.0,149.98999019999997,0.99
25006,0,783.0,90.25,79.98999023,-2.76
25007,1,252.0,-16.25,149.98999019999997,0.0
25008,0,502.0,-49.0,29.98999023,-24.0
25009,0,319.0,23.25,149.98999019999997,-2.8825
25010,0,783.0,-205.0,79.98999023,-7.035
25011,0,676.0,6.25,9.989997864,1.94
25012,1,676.0,-73.5,9.989997864,-1.71
25013,1,614.0,-316.5,29.98999023,-3.7875
25014,0,407.0,-25.5,79.98999023,0.2475
25015,1,676.0,-16.25,149.98999019999997,0.6975
25016,0,666.0,15.75,9.989997864,11.97
25017,0,248.0,-103.25,149.98999019999997,-25.0675
25018,0,676.0,-21.5,29.98999023,16.62
25019,0,614.0,-85.5,29.98999023,0.665
25020,1,614.0,276.25,29.98999023,32.6425
25021,0,783.0,-369.75,29.98999023,-65.6125
25022,0,561.0,-70.25,149.98999019999997,-4.4375
25023,1,783.0,80.5,29.98999023,19.5975
25024,0,782.0,48.25,29.98999023,-0.2475
25025,1,261.0,106.75,99.98999023,-0.9275
25026,1,782.0,-20.75,29.98999023,-16.1
25027,0,304.0,214.75,149.98999019999997,66.3625
25028,0,721.0,-15.25,9.989997864,-4.7425
25029,1,675.0,351.75,29.98999023,0.0
25030,0,721.0,-126.5,79.98999023,-36.8375
25031,0,675.0,68.25,29.98999023,0.0
25032,1,187.0,-62.0,79.98999023,3.96
25033,1,613.0,-138.5,29.98999023,-25.205
25034,1,613.0,-95.5,29.98999023,-20.5
25035,0,782.0,128.0,79.98999023,0.0
25036,1,374.0,-54.0,9.989997864,-0.27
25037,0,721.0,-163.25,29.98999023,-31.8625
25038,0,238.0,50.75,129.9899902,1.0425
25039,0,782.0,3.75,59.98999023,-0.235
25040,1,461.0,105.75,129.9899902,1.8475
25041,0,40.0,-26.5,129.9899902,0.0
25042,0,277.0,-430.5,9.989997864,0.0
25043,1,175.0,-38.0,149.98999019999997,-0.2925
25044,0,153.0,-63.5,149.98999019999997,15.0225
25045,0,668.0,-62.25,9.989997864,5.43
25046,1,537.0,-146.75,129.9899902,-17.7325
25047,1,782.0,-58.5,9.989997864,-7.8175
25048,0,635.0,239.75,59.98999023,-3.57
25049,1,162.0,-11.75,199.98999019999997,0.1875
25050,1,613.0,-401.75,79.98999023,1.2975
25051,0,675.0,11.5,9.989997864,2.845
25052,0,675.0,37.5,59.98999023,-0.4375
25053,0,613.0,24.75,29.98999023,-5.115
25054,1,675.0,5.5,149.98999019999997,1.365
25055,0,600.0,-111.5,129.9899902,-0.675
25056,1,721.0,-262.25,59.98999023,-10.5325
25057,0,613.0,-36.75,29.98999023,-1.9075
25058,0,721.0,-55.0,29.98999023,-8.575
25059,1,401.0,-4.0,59.98999023,-3.4675
25060,0,107.0,-165.0,79.98999023,-50.1875
25061,0,209.0,-100.5,29.98999023,-0.27
25062,0,102.0,-8.75,149.98999019999997,0.0
25063,0,120.0,116.0,149.98999019999997,14.85
25064,0,782.0,-9.25,29.98999023,-1.5125
25065,1,781.0,-167.25,79.98999023,-12.525
25066,0,721.0,88.25,29.98999023,27.5125
25067,0,463.0,137.75,29.98999023,56.8975
25068,1,613.0,-129.5,29.98999023,-3.6875
25069,1,721.0,53.5,149.98999019999997,-0.47
25070,0,4.0,6.5,149.98999019999997,1.5625
25071,0,721.0,-46.75,79.98999023,-15.2575
25072,0,363.0,-0.75,99.98999023,23.5325
25073,0,613.0,-3.5,29.98999023,-1.8125
25074,1,675.0,16.5,29.98999023,6.2725
25075,0,260.0,-682.25,129.9899902,-1.9425
25076,0,419.0,-125.75,29.98999023,-7.685
25077,1,114.0,2.5,149.98999019999997,-9.295
25078,1,613.0,218.5,9.989997864,-0.81
25079,1,319.0,-506.0,99.98999023,-92.15
25080,0,266.0,146.0,149.98999019999997,0.0
25081,0,675.0,-8.75,29.98999023,0.0
25082,0,501.0,5.75,39.98999023,1.6325
25083,1,347.0,125.75,149.98999019999997,-0.27
25084,0,223.0,116.25,99.98999023,0.0
25085,0,613.0,-104.25,29.98999023,1.095
25086,1,675.0,-103.0,29.98999023,-14.995
25087,1,331.0,222.0,29.98999023,-2.1575
25088,0,782.0,-11.5,29.98999023,-48.185
25089,1,439.0,-26.75,29.98999023,-4.3125
25090,0,146.0,8.25,99.98999023,0.0
25091,0,60.0,10.0,29.98999023,2.58
25092,1,510.0,68.0,29.98999023,1.6875
25093,1,675.0,-121.0,79.98999023,-5.655
25094,0,613.0,-28.0,29.98999023,-9.375
25095,1,142.0,136.5,99.98999023,-47.43
25096,1,44.0,-632.75,59.98999023,-40.04
25097,0,79.0,-11.5,99.98999023,3.21
25098,1,675.0,-109.75,9.989997864,-7.2725
25099,1,721.0,58.75,29.98999023,20.4
25100,0,17.0,-382.5,149.98999019999997,-10.93
25101,0,117.0,341.25,199.98999019999997,7.7375
25102,0,675.0,80.0,79.98999023,1.4625
25103,1,782.0,-183.0,29.98999023,-18.7825
25104,0,781.0,-107.75,59.98999023,-35.2475
25105,0,86.0,123.75,149.98999019999997,32.405
25106,0,674.0,-190.5,29.98999023,-12.8525
